2018-12-07,用户名：不如走马观花,title：想看看 丽江 的夜景，就一路往上走，最后去了一个观景台，交5块钱就可以上去观景。具体的后面会讲到,"正文：晚上回到大研古镇后，我在美团上点了一份椒麻鸡，龙抄手套餐，因为在 重庆 呆久了，习惯吃辣的日子，所以迫不及待想吃老麻抄手。。。手机地图显示我们只有不到500米的距离，结果跟着导航越走越远，越走越偏，我看到两个妹子也拿着导航在这边转来转去的，结果她们也是找这家店迷路的。。。缘分啊。后来我们一起问路才找到的地方，抄手是现包的的，东西很新鲜，但是味道和 重庆 的比还是差远了想看看 丽江 的夜景，就一路往上走，最后去了一个观景台，交5块钱就可以上去观景。上面有人唱歌，你也可以点歌或者让他给你伴奏，都是免费的，我上去时只有我一个游客，他让我唱一首，因为我平时唱的少，就没上去丢人了233，不过我试着弹了会儿他的吉他，果然是太久不碰，和弦都弹得断断续续的。。。幸好刚才没同意上来唱哈哈



























后面我和这个地方的老板娘聊了一会儿，她也是给我推荐去 泸沽湖 的团，我问了一下价格，一天来回的要390，两天的要790。我在网上看的一家销量和评价都很好的两天的团费只要290。。。所以我就报了网上的这个。具体的后面会讲到。"
2018-12-07,用户名：不如走马观花,title：这是提前就计划好的，为此我还破例去了趟图书馆挑了好久的书。因为这里太干了，不吃水果的话嘴唇老是干干的,"正文：因为我把窗帘拉上了，所以起床时房间还是黑的，我还以为天没亮呢，结果一看手机，11点了。。。出了客栈后我到附近逛了逛，大白天的，阳光很大但还是有点冷。我就随便吃了点东西，又去买了点零食和水果。因为这里太干了，不吃水果的话嘴唇老是干干的。买了东西我就回客栈了，因为我还要干正事-————————看书。。。没错，这就是我装逼的方式，在充满阳光的古城客栈庭院里，静静的看一下午的书。这是提前就计划好的，为此我还破例去了趟图书馆挑了好久的书。。。因为以前看过九夜茴的匆匆那年，觉得很喜欢，所以又借了她的《花开半夏》和张炜的《家族》。

















晚上就是到古城里一边逛一遍吃，光是吃各种小吃就吃饱了。。。"
2018-12-06,用户名：嗯嗯哼蹦,title：丽江古城始建于宋末元初，地处云贵高原，是古代云南的政治经济文化中心之一，拥有千年的历史,"正文：丽江古城始建于宋末元初，地处云贵高原，是古代云南的政治经济文化中心之一，拥有千年的历史因为前一天上雪山太累，第二天睡到了9点才起，收拾好了行李，退了房，滴滴至古城，将行李寄存在游客中心，收费的哦，对比大理古城游客中心免费寄存，这里显得丽江不够友好俩人漫步于古城，发现千年的风华已残存不多，如今已变成了各类商铺叫卖，热闹喧嚣






















借小店椅子一用







逍遥面馆下乐逍遥







在三角梅下拍一张装X的照片







途径一千年古桥，名字一下给忘了，始建于明代，历经千年沧桑，如今已满是斑驳岁月







古城的花大多数都是菊花，各型各色，争相斗艳


在四方街嗦了一碗蒙自过钱米线，大失所望，尝了一下某牌鲜花饼，味道还行之前已经去过了广西阳朔、大理古城，所以，本次旅途留给丽江古城的时间不多，只有半天，古城的石板路打磨不平，比较难走，需放慢脚步，但我俩时间匆忙，没来及好好感受，留些许遗憾下次再续吧"
2018-12-05,用户名：水蒸汽hh,title：虽然去丽江之前有很多人跟我说那里现在太商业化，早失去了往日的文艺气息，但女人们本着不到黄河心...,"正文：9:30-10:30     从家出发去机场11:35-14:55   合肥-丽江的飞机✈️15:30-15:40   去丽江三义机场三义印象酒 店旁的神州租车店取车🚗15:40-16:30   丽江三义机场——丽江束河古镇的欲知山居 🏠，稍作休整17:00-17:30   到达丽江古城，开始逛吃玩，去四方街感受古城的夜生活~🍾️🎉💄22:30-23:00   回到欲知山居休息😪












欲知山居位于丽江的束河古镇，属于清新自然的名宿，房间有地暖，晚上睡觉的时候要控制一下温度哦，不然保证你会半夜热醒～     另外，民宿里有两只超可爱超乖的阿拉斯加雪橇犬，连我这种有动物恐惧症的人都可以接受哦🤗







虽然去丽江之前有很多人跟我说那里现在太商业化，早失去了往日的文艺气息，但女人们本着不到黄河心不死的心态，还是去了～      可能是逛过西塘、苏州山塘街、黄山屯溪老街，丽江古城给我的感觉都差不多，没什么特别的地方🙃







倒是去了D调酒吧听了好多首老歌，有触动到内心深处的小美好，so一度引起大家共鸣，都不愿离开😳      后来，我总算学会了如何去爱，可惜你早已远去消失在人海；后来，终于在眼泪中明白，有些人，一旦错过就不在......"
2018-12-01,用户名：missmissjenny,title：,正文：观景是其最大亮点，口味比较淡，团购的话很实惠。
2018-11-30,用户名：游走人间的喵喵,title：而且卖的都是清一色的淘宝上也能买到的陶瓷手链，有意思的是，大理古镇的陶瓷手链一般都是8元一条，...,"正文：回到丽江古城大概5点多，我们就去找了吃的，想试试黑山羊火锅，就去美团上找了好评最多的一个“有一锅”黑山羊火锅，两个人吃了个两人套餐，吃得很饱，味道还行。







主食我们选了丽江粑粑，云南真的有很多粑粑。丽江粑粑其实感觉就像家里阿妈逢年过节自己炊的面包……







吃完之后我们就去逛了丽江古城，古城确实都商业化了，而且卖的都是清一色的淘宝上也能买到的陶瓷手链，有意思的是，大理古镇的陶瓷手链一般都是8元一条，丽江古城基本是5元一条，最后我们还看到有3元一条的，哈哈哈，样子一模一样，如果要去买手链的话，记得不要买贵了。







古城里，卖茶的、卖工艺品的、卖鼓的、卖鲜花饼的比比皆是，酒吧也都清一色唱《往后余生》和《成都》之类。两个女孩子还是不敢去酒吧呀。路上有个男的看着我，对我说了哈喽，我装作没看见就把头别过去然后继续走，听到他说“卧槽，好高冷”……还是很害怕在古城被搭讪，因为之前听闻的事故太多了，虽然对方可能没有歹意，也许我这样看起来很不礼貌，不过还是安全第一吧，怂。吃了牛奶棒冰，奶味很浓。"
2018-11-30,用户名：游走人间的喵喵,title：客栈的环境也很好，很有特色。尤其是喝到汽锅鸡的汤，可能是比较符合广东人煲汤的口味吧哈哈哈,"正文：我们坐的是硬卧代硬座，8个人挤在两张床上排排坐，逼仄的空间里面面相觑。曾经有个同学说过在这种铁皮火车上最容易看到人生百态，虽然这次没到“人生百态”的程度，但听旁边人的对话，倒也是多了一番趣味。有一对（应该是）夫妻，男的好像是工作上出了点问题，需要打电话沟通，但是火车上信号又不好，他就疯狂吐槽，“我跟人家说火车上信号不好人家还不一定相信，怎么刚才说得好好的，一谈到工作就信号不好了”“如果人人都相信别人说的是真话，那这个世界能少了一半的麻烦”……哈哈，讲话蛮有意思的。讲话比较多的还有三个姐妹淘一起出来玩的，还带着一个小孩子，她们一路上聊这聊那，其中有一句印象比较深刻，一个女的说到“你知道嘛，他（指她男朋友）在我面前，就会比较爱表现”，然后举了例子。说印象深刻，大概是觉得在感情里，女生有时候会比男生要聪明得多，就是对方的一些小心思其实都看在眼里，心知肚明，但又不好意思拆穿，真有意思。到了丽江8点，下了车坐公交到了忠义市场站，导航到了古城南门，然后打电话让客栈老板来接，后面发现如果到和府洲际路口的话更近。听了客栈老板的推荐，去了“云雪丽”餐厅吃饭，餐厅10点关门，9点半厨师就要下班了，我们就匆匆点了推荐的几个菜：牛干巴、羊腿菌汽锅鸡、杂粮饼，不得不说，都十分好吃！尤其是喝到汽锅鸡的汤，可能是比较符合广东人煲汤的口味吧哈哈哈。

















客栈的老板很热情，而且感觉有点热情过度，问我们的行程啊，问我们订车了没有啊，提醒我们学生票去雪山可以半票啊之类，还给我们一个护理包，里面有皮筋、刘海贴、卸妆棉，只不过我们都没有用。客栈的环境也很好，很有特色。"
2018-11-28,用户名：Dan_mtdk66,title：我们就登上了丽江古城的高点狮子山，观看古城全貌，一览丽江的日与夜。景点：大水车，四方街，狮子山,"正文：车程：3小时，175KM景点：大水车，四方街，狮子山Tips：1.--如果酒店离市区或者古城比较近，建议滴滴出行，因为对当地交通路况不熟悉，我们的车子在古城外绕来绕去的，车位也不好找，很容易浪费时间。2.--有很多餐厅可以拍摄丽江全景，但必须要进内消费才可以允许拍照的，可以随意消费一杯饮料即可。狮子山，万古楼都是能观看古城全貌的好去处。3.古城内的饭馆消费比较高，而且味道一般，这天晚餐吃了600元，是最奢侈的却又不好吃，还是建议边逛边吃小吃好了。或者选择古城外的饭馆。卸下行李，整顿好后，出发到丽江古城逛逛。穿梭于大研古城清幽的小巷里，寻觅一丝云南的古老而神秘的气息。

















古城的猫







你这慵懒的气息我隔着屏幕都可以感受到了







大冰的小屋


后面就各自分开活动，找了个地方在古城里呆了一个下午，有人去听歌了，不知道你们有没有听说过“大冰的小屋”是一家网红书吧来的，有音乐和故事听。







我们就登上了丽江古城的高点狮子山，观看古城全貌，一览丽江的日与夜。







为了让你们可以在这里看丽江全貌，拍拍照，消费了这杯58元的西瓜汁，是我喝过最贵的果汁了。






















专业拍照30年 哈哈~







想摘下星星给你，想摘下月亮给你~







等到晚上7点，古城的灯终于全亮起来了

















拍完照，要下山吃饭啦







这就是我们今晚吃了将近600元的晚餐，腊排骨和鸡肉，份量很少，回酒店要吃宵夜了。







大水车广场







篝火晚会












这个广场里有免费教学打手鼓，浓浓的音乐气氛












丽江三剑客--大水车前合影留念







饮红酒啦喂~回酒店后当然是继续开趴，可怕的队友"
2018-11-22,用户名：___vivi,title：人都说：“现在的 丽江 是商业化的，太过于浓重的商业气息让这座城变得污浊。可是下次呢？这次帮她，可以,"正文：在这个世界上，两个人相遇的可能性是千万分之一，成为朋友的可能性是两亿分之一，而成为终生伴侣的可能性只有五十亿分之一。1个宇宙，8大行星，7大洲4大洋，几十亿人口，我竟如此幸运，可以和你相遇。亲爱的，陌生人！感谢生命中有你的出现！







人们都说 丽江 是“艳遇之都”，所以有些相遇是注定的~就好像随便踏过青石板，随便跨过小拱桥，哪里知道会遇到你。







人都说：“现在的 丽江 是商业化的，太过于浓重的商业气息让这座城变得污浊。”在漫步中我却发现，那是一些人的误解。时代变迁，过度的功利心是可以被理解的，但是在它的心底却还是质朴的。 比如 ，我遇见了“她”







古稀之年的“她”，或许是这个古城里最不起眼的编彩辫师傅。可是满手的老茧告诉我，她是一位有故事的老奶奶。来 丽江 几天，一直没来得及尝试彩辫，怀着猎奇的心，只是随意在街边的几句交流，这位原本坐在路边像是等待什么的老奶奶上前询问了我们：“是否要编辫子，说是到 丽江 来，也想把自己的祝福送给我们，我们随意支付就好。”不知道为什么没有任何防备之心跟她攀谈，也没有担心是不是 丽江 所谓的套路，爱美心切的小伙伴早就按耐不住，奶奶说：“这样，你们只要给我十元钱就好了”。于是跟着奶奶坐在巷子的门槛上，看着她一双手灵活的穿梭于发丝之间，嘴里还念叨着哪根线跟哪根线的颜色搭配更好看~







只是几分钟，带有 丽江 特色的彩辫就一一出炉了。我拿出50元付钱给她，老人说：“10元就够了，婆婆就是看你们来玩儿想把你们打扮的美美的，想亲自给你们梳梳头发，想把 丽江 的祝福让你们带回去”。婆婆坚决找了钱给我，看着她这份心里的触动像是融化了的冰达到了沸点。我想，有机会我还会再来看她的。因为，你好，陌生人！我在 云南 第一份陌生的感动和艳遇~我们编辫子的期间从巷子里出来的大概也是游客吧，都寻来看热闹。这时候不知从哪里冒出来两个阿姨，上来就招呼他们要不要编辫子，又指着我们说，编出来和他们一样哒，很好看。大家经不住诱惑，甚至有个男生短短的“仙道”发型也强烈要求需要彩辫的洗礼，我坐在门槛上，阳光照在腿上像是小时候坐在外婆怀里一样享受温柔的宠溺。这时候听到他们议价6根鞭子60元~妈妈咪呀！这两个看似面善的阿姨真是做生意能手呀，先上手再宰人。本想替婆婆包揽生意，再一瞬间看看婆婆的淡然，想想岁数大了的婆婆只有一个人，生意可以拉，可是我们走了~那两个阿姨会怎么对婆婆。是会觉得婆婆碍眼坏了行规欺负她还是~这次帮她，可以。可是下次呢？我走了呢~我还是吧自己劝了劝。












张爱玲说：于千万人之中，遇见你要遇见的人。于千万年之中，时间无涯的荒野里，没有早一步，也没有迟一步，遇上了也只能轻轻地说一句：“哦，你也在这里吗？”对，我在这里遇见的你，不是爱情。确实另一种难能可贵的真情。（婆婆说自己老了不上相，谁说的！岁月沧桑，刻在脸上的皱纹也掩饰不了美人心。）







一直看我编辫子的小姑娘“我的头发什么时候长长呀”，等你长高了就 长乐 ~~哈哈

















天空愈发的蓝，白云也来凑热闹。像是在列队送别~"
2018-11-22,用户名：___vivi,title：石砌阶梯像极了重庆的十八梯，站在高墙下，细数皱纹褶皱的历史，或是背靠墙角正面迎着古城的阳光不自...,"正文：朝霞美奂，也正是睡回笼觉的时候~温暖的光透过窗子的骨骼撒进屋子，推开窗又是晴空万里的的一天。好像有魔咒一般，近年来的出行几乎是一路伴随“阳光”。尽快天气预报预测的下雨概率再大，可是我们所到之处总会很给面子的咧嘴笑。







来 云南 的前一天查天气的时候是小雨，来了后当地人说：“你们运气好呀，昨天刚下过雨，今天天气好的很。 云南 这个季节下雨可是很冷的~~” 看着眼前的这片天，去年去 青海 “小太阳”的外号，总是没有辜负哒。







那就收拾好自己出门走街串巷，觅食晒太阳咯，顺便吧给大家的明信片插上翅膀~带着祝福飞去吧。







午后的一米阳光一下子照进心中最柔软的地方。走出客栈门口像是走进了间隔年一样自在。（每一次想找一个空地方拍照，紧接着总会来一堆人排队，唉！真是走哪哪香，很无奈的在这里让朋友帮忙拍了几张照片匆匆让道，回来后看见相机里的照片~虚了！虚了~~又虚了~心好累呀）







我的牛脾气也快上来了。







这座古城已经触及正午的日光 ，可是古城才渐渐苏醒，晚上到处的人海似乎也退潮了。沿着四方街一路重登万古楼居高临下想看看白天的古城，临街的商铺才慢慢的开始营业~~人们慵懒而祥和。







石砌阶梯像极了重庆的十八梯，站在高墙下，细数皱纹褶皱的历史，或是背靠墙角正面迎着古城的阳光不自觉地温暖，看着渐露头角的三角房屋内心淡然。"
2018-11-22,用户名：___vivi,title：寓意俯瞰 丽江 古城及其田园风光，遥望 玉龙雪山 万年冰川，又寓意 丽江 恢复重建家园，千古流...,"正文：注：万古楼是丽江的标志性的建筑。它在东巴文中解释为""千年万代楼""，纳西语称""温古轮""，意为观览畅怀于制高点，因谐其音，名为""万古楼""。""万""者，寓意俯瞰 丽江 古城及其田园风光，遥望 玉龙雪山 万年冰川，又寓意 丽江 恢复重建家园，千古流芳，万古不朽。







又是一张虚化之作，what can i say?







还是手机自怕来的靠谱，我和影儿两伴。







丽江 的云很奇怪，遥望东边晴空万里白云袅袅可以看到如诗画的田园村落小桥流水人家；换个角度只见蓝天不见白云，正纳闷呢，旁边路过小哥说：“那是因为还没飘过来”。哈哈，好解释












也算是居高临下了，也算是了却登高望远了。一路散步回四方街~突然想吃肯德基，还好我知道大水车附近就有肯德基、星巴克~那就Let's go!"
2018-11-22,用户名：___vivi,title：沿着曲径通幽，向着万古楼 狮子 山方向一路探秘。在 云南 ，家家户户养花，色彩斑斓沁人心脾,"正文：青石铺就的长巷，飘散着古城淡淡烟火，偶有行人悠闲走过，把恍惚的记忆，遗落在时光里，这就是闻着风都可以做梦的 丽江 古城。从雪山回来，在纳西风格的小阁楼里呈大字型躺着休息，也许因为累了。再睁开眼睛的时候，整个古城已经复苏喧嚣，像是千与千寻的午夜城一样。







丽江 古城大水车是 丽江古城的标志性建筑，成为了古城的地标，是 丽江 旅游游客们一定要去拍照留念的地方。任何一个人走进古城，首先看到的是两座水车，有人说它是子母水车，也有人说它是情人水车。千百年来，古城人民像爱护自己的眼睛一样爱护古城。







当地人说，古城道路大街小巷错综复杂很容易你就迷路了。但是，如果你是一个路痴的话，古城也是会心疼你的，顺着水流走自然可以体验古城从喧嚣道静谧，从大街到小巷。逆流而上，自然会找到出口。如此简单的道理，对于方向感极强但不知道去哪怎么走的我和我的路痴朋友简直省事是省事。







在 丽江 ，吃的东西也琳琅满目，各式各样，不过味道正不正宗，各人有个人的评价。要吃当地特色的东西，比较推荐到 新城 去吃， 比如 说七星街的火腿鸡，罗非鱼， 象山 市场的腊排骨，都是当地人非常喜欢的东西， 丽江 的小吃就集中在古城的 大石桥 附近，还有忠义市场， 新城 的就在七星街的华都商贸城里，如果是懒人，也比较摩登的话，可以在古城口大水车那里来份KFC，餐馆方面， 丽江 古城里面集中在七一街，樱花美食广场地段，过去一直很有名的餐馆，貌似现在味道也不怎么样，个人不推荐在古城用餐，一来是贵，二来是味道一般。择一地儿，让耳朵接受音乐洗礼，或是品尝一下当地特色“ 蒙自 过桥米线”，或是来一场 云南 火锅。












饭后再来一块现烤鲜花饼~给吃饭不带嘴的我，也来一场舌尖之旅。







继续消食散步，俺在 丽江 等你~不禁联想，那个你是不是也在这里等。







偶尔路过一阁楼，刚好音乐声渐起，瞬间被曲风吸引驻足忍不住让人想去阁楼探秘。我想 丽江 是属于民谣哒~那些喧闹的爵士吧、慢摇吧、蹦迪吧~是真的不适合未成年的我。哈哈~







在网上流传： 云南 丽江 古城发生艳遇最频繁的酒吧——樱花屋、一米阳光尤其樱花屋，每当夜深人静的时候，好多单身男女在这里泡吧，干柴遇到烈火，奇异的艳遇在此频繁发生。亲爱的朋友，如果你喜欢那么一杯酒~毫不犹豫的就去吧。注意：樱花屋酒吧分三个区(A区，B区，C区）A区是演艺吧，可以看节目。B区是慢摇吧，蹦迪的。C区是名族风格的.表演的节目有些是一样的。就看你喜欢哪一种风格。







Amanda所：爱一个人很痛 恨一个人很累 想一个人很傻 一个人却又孤单。可是我在这里并不孤单。







丽江 是一个高原姑苏城，小桥流水人家，漫步在古城窄窄的小巷里，一边慢慢地走、细细地看，一边静静地聆听“沙沙”的流水声，不管有什么烦恼，仿佛都会随着潺潺的水声烟消云散。沿着曲径通幽，向着万古楼 狮子 山方向一路探秘。







自由生活吧，我需要这样的生活。







在 云南 ，家家户户养花，色彩斑斓沁人心脾。

















随处可见的三角梅，好像四季常开一般点缀着每一个角落。












我来丽江 ，遇见自己，遗忘过往，漫步古城感受闲适光阴里的一花一木，沉淀自己。







窗上突兀出现的身影吸引着你去驻足，原来是一只照镜子的小黑狗。







门口错落有致的灯笼，为你指引着回家的方向。












一黛雪山，是乾坤的月；一盏街灯，是心头的星‘水中的倒影，是历史的琴弦；波动着，倾诉千年的沉静；







再次寻小径踱步，从静谧走进喧嚣，热闹的街~就把小斯们奋力揽客~我微微有些不舒服，买了一些明信片，想早早的回客栈休息。小伙伴似乎精神很足，分手后就去艳遇啦~如果是你来，也不要错过这个完美的艳遇机会哦。（随手拍一张我的大床100RMB左右，性价比还是可以哒）







或许真的累了，这一晚我睡的很踏实。当再次睁开眼睛的时候，透过窗户的纱帘，似有朝霞。立马爬起来，爬上屋顶，随手一拍，真想告诉小伙伴，你的意中人驾着七彩祥云来看你了~"
2018-11-21,用户名：猫之茶,title：虽然这个称呼给丽江带来了很多游客，但似乎也带来了很多麻烦，其实这座玉龙雪山下的古城有着很多深厚...,"正文：来到丽江，丽江古城自然是首选之地，丽江古城应该是全国最早火起来的古城之一，“小资”，“情调”，“艳遇”这些都是丽江名声在外的标签，非常多的年轻人都喜欢来这里感受一下这里浪漫、惬意的调调，可以说是受到“万千宠爱”，后来因为多种因素，丽江古城有了一些负面的消息，但也让它因此得到了更多的重视，经过一些整治和改变之后，现在已经变得非常规范和有序了。












大研古镇是最早被大家所熟知的，大研古镇始建于宋末元初，由丽江木氏先祖将统治中心由白沙古镇迁至到现在的狮子山，开始营造房屋城池。







丽江一直被称为艳遇之都，虽然这个称呼给丽江带来了很多游客，但似乎也带来了很多麻烦，其实这座玉龙雪山下的古城有着很多深厚的文化和美丽的景色，或者像我一样，来到这里就是为了什么也不做，这里有永远的蓝天和优质的空气，找家舒适的客栈，晒晒太阳，发发呆，放空自己的身体和心灵，我觉得这才是丽江最正确的打开方式！












丽江古城包含大研、束河、白沙三个古镇，大研古镇是其中开发最早，游客最多的，虽然现在很多人觉得这里太商业而选择束河，但这三个古镇我都去了，从设施完善、交通便利来说，还是大研古镇最佳，这里亦动亦静，如果你想要安静一点，就选择离四方街稍远一点的客栈就可以了。












虽然建议住的离四方街远一些，但如果想感受真正的丽江，四方街还是非常不错的，这里是整个古镇的中心，平常总是会有一些表演，有重大节日时，这里就是他们集会的场所。丽江是一个少数民族聚集的地方，除了最多的纳西族外，还有傈僳族、彝族、傣族、白族、普米族、藏族等，在大研古镇里，会经常碰到各种少数名族的朋友。












早就听说纳西族的男人是全世界最幸福的男人，因为他们一生只做七件事：琴棋书画烟酒茶”，而纳西女人开门也有七件事—“油盐柴米酱醋茶”。以前纳西族由女人外出干活，哪家男人抛头露面了，便是这家女人的耻辱。所以，在纳西族里，所谓的美女，就是身强力壮、肤色黝黑、能干活的女人。







从纳西族女人的服装上就能看出她们的辛劳，一块上方下园青蛙形象的背垫，青蛙是纳西人的图腾，上面有一字排列的七个彩绣的圆形布盘，圆心各垂两根白色的羊皮飘带，代表北斗七星，这个披肩被称为“披星戴月”，也象征着纳西妇女早出晚归辛勤劳动。







一个民族形成它特有的文化自然有它的原因，不用外界男人羡慕，也不需要其他女人们的同情，她们把自己完全献给了家庭，过着平凡而辛勤的一生，但在她们布满岁月痕迹的脸上丝毫看不到抱怨，反而是满足和幸福。虽然她们又黑又壮，但丝毫不妨碍她们在恰当的时候展示她们最美的一面！







大研古镇的夜晚确实比白天要热闹些，似乎很多人是为了黑夜才来到这里的，都没关系，每个人都有自己想追寻的，喜欢热闹的就往酒吧街靠拢，喜欢清静的也不要怕，同样可以找到自己的归宿。












本想去一直向往的“大冰的小屋”去坐坐，没想到天还没完全黑，这里就满场了。到每一个地方我都会给自己寄一张明信片，算是一种特别的纪念方式。












在古桥边放上两个花灯，祝愿全家人新的一年身体健康，顺顺利利！












不爱热闹的我，这个时候也差不多应该离场了，其实古镇还是那个古镇，变化的是我们，是我们的内心，经营者和游客们的浮躁让这个曾经美好的古镇发生了些许变化，但瑕不掩瑜，这里仍然是放松心情，重整自我的好去处。菩提本无树，明镜亦非台，本来无一物，何处惹尘埃！"
2018-11-20,用户名：xpfu4285,title：雪花鸡柳饭，真的不错哟！饵块粑粑，外面脆的，里面豆沙馅，3元一个。下午又去溜达，买吃的,"正文：因为等一个在青旅认识的小姐姐老郑一起去泸沽湖和大理，所以又续了一晚青旅，睡到自然醒，然后点了一个外卖——东池便当，美团上评分挺高的。







雪花鸡柳饭，真的不错哟！


下午又去溜达，买吃的~







七彩土豆，我看排队的人挺多的，我也来了份，对于重庆妹子重口味的我来说挺好吃的，好便宜，5元一份！（忠义市场口）







饵块粑粑，外面脆的，里面豆沙馅，3元一个。"
2018-11-20,用户名：xpfu4285,title：因为是淡季人少，四菜一汤也还不错啦，坐了两个小桌子，虽然大家都不认识，但是一点也不尴尬，还有说有笑的,"正文：下午，一个人慢悠悠逛了丽江古城（大研古城）







小桥流水，繁花柳絮，如果坐在旁边的店里，和朋友喝喝茶，聊聊天，该是怎样的一种享受……







逛饿了，看到一家云南过桥米线，就进去试试，其实味道和我们平时吃的米线差不多，只是吃法不一样，刚端上来的汤是滚烫的，先把配菜放进去，然后在把米线放进去，等个半分钟，就可以搅拌开动了，没想到生蛋也能烫熟，重庆人吃这个肯定是要放点辣椒的，哈哈哈。这一份过桥米线25元，美团上只需20元。


晚上在青旅拼的餐，25元一个人，因为是淡季人少，四菜一汤也还不错啦，坐了两个小桌子，虽然大家都不认识，但是一点也不尴尬，还有说有笑的。晚饭过后，青旅的义工小姐姐带着我们一行人（互相不认识但一点距离感都没有）去古城看花巷的活动。《遇见·丽江》之马帮传奇前传街头情景剧。零距离、互动性极强的街头表演，吸引古城里大量的过路游客驻足、跟随观赏。

















逛了花巷，小姐姐带我们去看了丽江古城的夜景












逛饿了，小伙伴们一致赞同去吃宵夜——腊排骨火锅。腊排骨还好不是特别咸，配菜和点菜和一般火锅差不多，主要区别就是清汤，重庆人简直不能忍！旁边一个浙江的小伙伴，高兴得很，他说去重庆吃了火锅，被辣得一边流泪一边继续吃，后果就是肚子不舒服了两天，哈哈哈，笑死我了，我想帮他调蘸水，给他保证人间美味而且不辣，死活不肯，生怕我给他放辣椒，最后他的蘸水只有酱油和香油。我们六个人，除了青旅的义工小姐姐和她第一天也是来做义工的弟弟，我们都互相不认识，都是独自一人出来玩，但真的一点距离感都没有，聊聊各自的家人朋友，说说自己遇到的各种趣事，谈谈正面临的爱情困惑……最后，还有很多菜没吃完，人均52元。感谢他们，不然我一个人不可能去吃腊排骨火锅，也不会有那晚一桌人酣畅淋漓、畅谈人生的美好回忆！"
2018-11-18,用户名：我爱我家俊俊,title：如果你带着你的ta，走在丽江古城的路上，看着美景。清晨是古城最美的时候，安静得让人有些感动,"正文：在这个充满魅力的地方，单身的你可以和一群来自天南海北的朋友谈天说地，也可以沿着古朴的街道邂逅一场美丽的缘分。如果你带着你的ta，走在丽江古城的路上，看着美景。







图片来自去哪儿聪明旅行家@麻小薯


清晨是古城最美的时候，安静得让人有些感动。有时会飘着些小雨，夜的气息似乎还未褪尽、跨年、在这里得到片刻的恬静。







图片来自去哪儿聪明用户@Harper734


丽江的美食  便宜又实惠的可以选择88号小吃店 。强烈推荐他家的丽江粑粑 辣椒好好吃 、鸡豆粉也是不错的 。除此之外还有樱花美食城 。丽江的两个美食城是大石桥美食城和樱花美食街，建议还是在樱花美食街吃比较划算。这里汇集了云南的特色小吃，丽江的鸡豆凉粉、纳西粑粑、汽锅鸡、烤牛肉等，云南过桥米线、红河包浆豆腐、玉溪鸡脚、版纳玉米。







图片来自去哪儿聪明旅行家@大美爱拉


步行在清静的古城小巷，呼吸着超新鲜的空气。仿佛这一刻整个丽江只属于你一个人！







图片来自去哪儿用户@jlns8294


行人很少，多的只是些背着行李匆匆离开的，或是背着相机，单反来捕捉古城清晨阳光的驴友。







图片来自去哪儿用户@我是传奇o


丽江古城里慢时光的倾斜、古朴幽雅的古老建筑、充满民族色泽的装饰品、柔远的音乐会撩动你每一个细胞。"
2018-11-13,用户名：littlelovelybear,title：对，就是她了，一个懂得享受孤独幸福的人。不知不觉地倾听着内心的指引，无意又再次踏上云南——丽江古城,正文：本次游历的目标是西藏布达拉宫。不知不觉地倾听着内心的指引，无意又再次踏上云南——丽江古城。也许是为了她的梦影，也许是想要故地重游，也许是为了曾经的一见钟情，也许是为了寻找点……寻找点什么？又也许什么都不是……         丽江，这是一个让人陶醉的地方，这是一个令人迷恋的地方，这是一个让人站着也可以睡着的地方。如果你今生想要有一次难忘的奇遇……到丽江来发呆，一定是不错的选择。我在丽江等你……这是那年我们在丽江告别时她留在我心里的言语。        今年秋天，丽江好像与往年不同，四方街没有了昔日的喧闹，咖啡屋溢出了浓郁的香味，偶尔飘落的几片黄叶点缀着蓝色星空，各色花伞挂满了小巷。我悠闲地坐在青石凳上，眼睛直勾勾地看着四方街上那个穿着白色线衣，披着一头秀发，站着睡觉的女孩。她闭着眼睛，双手握在胸前，嘴角微微地翘起，似笑非笑地沐浴着阳光，似睡非睡地享受着蓝天的拥抱，白云轻抚着她的脸颊，秋风阵阵催人眠，就这样她站在街中央，睡着了⋯       对，就是她了，一个懂得享受孤独幸福的人。
2018-11-13,用户名：传奇贝贝哥,title：♥四方街是丽江古城中心，广场的形状很像方形的知府大印，由土司取名四方街，取“权镇四方”之意,"正文：♥四方街是丽江古城中心，广场的形状很像方形的知府大印，由土司取名四方街，取“权镇四方”之意。这里是茶马古道上最重要的枢纽站，是丽江经济文化交流的中心。







图片来自去哪儿聪明旅行家@猫眼圣骑


♥四方街文物古迹众多，文化蕴含丰厚独特，是我国保存最完整、最具民族风格的古代城镇。其四周街巷相连，周围小巷通幽，交通四通八达极为便利。人们可以从四面八方通过街道、小路、巷子、田野甚至山上的羊肠小道进入这里。街道四周店铺、客栈环绕，路面全用五彩石铺砌，平坦洁净，晴不扬尘，雨不积水。几乎每条街道一侧...







图片来自去哪儿用户@ELAINECQL







图片来自去哪儿用户@旧铁皮往南开







图片来自去哪儿用户@旧铁皮往南开







图片来自去哪儿用户@旧铁皮往南开"
